_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1279309,4154951,2017,2018,1932,PRIVATE,12,Toronto-St. Paul's,1524 BATHURST ST,4,24,2019-03-13,86,Evaluation needs to be conducted in 3 years,14,5,5,4,4,4,4,,4,,,4,5,5,4,4,4,,4,,,S1229,43.68510063,-79.41951073,311273.599,4838130.432
1279310,4154935,2017,2018,1943,PRIVATE,12,Toronto-St. Paul's,1535 BATHURST ST,4,32,2019-03-13,68,Evaluation needs to be conducted in 2 years,15,4,4,5,4,3,4,,3,,3,3,3,3,3,3,3,,3,,,S1230,43.68578262,-79.41894033,311319.515,4838206.247
1279311,4250612,2017,2018,1943,PRIVATE,12,Toronto-St. Paul's,1539 BATHURST ST,4,32,2019-03-13,76,Evaluation needs to be conducted in 2 years,15,4,4,5,4,3,4,,3,,3,4,3,5,3,4,4,,4,,,S1230,43.68591116,-79.41898884,311315.328,4838221.478
1279312,4168793,2017,2018,1962,PRIVATE,6,York Centre,25 CANYON AVE,21,117,2019-03-13,80,Evaluation needs to be conducted in 2 years,20,3,4,4,3,4,4,4,5,4,3,5,4,4,4,4,4,4,4,5,4,N0624,43.75715457,-79.43622486,,
1279313,4153880,2017,2018,1970,PRIVATE,12,Toronto-St. Paul's,14 DEER PARK CRES,4,13,2019-03-13,72,Evaluation needs to be conducted in 2 years,18,4,4,5,3,4,2,,4,4,3,4,4,5,3,3,3,4,3,3,,S1232,43.6884818,-79.39932928,312900.26,4838507.841
1279314,4152898,2020,2018,1958,PRIVATE,4,Parkdale-High Park,93 COE HILL DR,4,33,2019-03-13,71,Evaluation needs to be conducted in 2 years,18,3,4,3,3,3,5,,3,5,3,3,3,5,4,4,4,4,2,3,,S0430,43.64144225,-79.47244495,307007.546,4833277.515
1279315,4155845,2017,2018,1953,PRIVATE,5,York South-Weston,33 FLAMBOROUGH DR,3,43,2019-03-13,70,Evaluation needs to be conducted in 2 years,16,3,3,4,4,3,4,,4,,4,4,4,4,3,3,3,,4,2,,W0529,43.70194808,-79.47758203,306591.346,4839999.254
1279316,4154280,2017,2018,1966,PRIVATE,5,York South-Weston,11 GULLIVER RD,6,42,2019-03-13,89,Evaluation needs to be conducted in 3 years,17,4,4,5,4,4,5,,4,5,,4,5,5,4,4,5,5,5,4,,W0529,43.69883012,-79.47621627,306701.52,4839652.882
1279317,4153939,2017,2018,1955,PRIVATE,12,Toronto-St. Paul's,50 OXTON AVE,3,32,2019-03-13,79,Evaluation needs to be conducted in 2 years,18,4,4,5,4,3,4,,3,5,3,5,5,5,4,3,3,4,4,3,,S1226,43.697686,-79.40529122,312418.448,4839529.862
1279318,4153465,,2018,1907,PRIVATE,11,University-Rosedale,481 PALMERSTON BLVD,3,11,2019-03-13,60,Evaluation needs to be conducted in 1 year,16,3,3,4,3,2,3,,3,,,2,3,5,3,3,2,3,3,3,,S1133,43.66211991,-79.41226654,311860.32,4835577.963
1279319,4153936,2019,2018,1938,PRIVATE,12,Toronto-St. Paul's,110 ORIOLE PKWY,4,33,2019-03-13,79,Evaluation needs to be conducted in 2 years,17,4,4,5,4,3,4,,3,3,4,4,4,5,4,4,4,,4,4,,S1226,43.69599288,-79.40292401,312609.473,4839341.983
1279320,4153933,2017,2018,1959,PRIVATE,12,Toronto-St. Paul's,111 ORIOLE PKWY,3,29,2019-03-13,78,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,3,,3,,4,3,4,5,4,4,3,4,4,4,,S1226,43.69678104,-79.40247239,312645.774,4839429.589
1279321,4153938,2019,2018,1955,PRIVATE,12,Toronto-St. Paul's,240 ORIOLE PKWY,9,44,2019-03-13,78,Evaluation needs to be conducted in 2 years,19,4,4,5,3,4,2,5,3,4,4,3,4,5,4,4,4,4,4,4,,S1226,43.69701387,-79.40327702,312580.886,4839455.38
1279322,4155238,2017,2018,1953,PRIVATE,3,Etobicoke-Lakeshore,4 KINSDALE BLVD,4,42,2019-03-13,61,Evaluation needs to be conducted in 1 year,16,3,2,4,3,3,4,,3,,,3,3,4,3,2,3,3,3,3,,W0329,43.63618177,-79.48992422,305597.035,4832693.783
1279323,4155242,2017,2018,1959,PRIVATE,3,Etobicoke-Lakeshore,10 KINSDALE BLVD,4,23,2019-03-13,65,Evaluation needs to be conducted in 1 year,17,3,3,4,3,3,3,,3,,3,4,4,4,3,2,3,4,3,3,,W0329,43.63581647,-79.49157595,305463.996,4832652.234
1279324,4155243,2017,2018,1954,PRIVATE,3,Etobicoke-Lakeshore,12 KINSDALE BLVD,4,16,2019-03-13,76,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,5,,5,,4,4,3,4,4,3,3,4,3,3,,W0329,43.63569676,-79.49213629,305418.785,4832638.931
1279325,4152985,2017,2018,1960,PRIVATE,4,Parkdale-High Park,145 JAMESON AVE,9,80,2019-03-13,81,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,,S0437,43.63695892,-79.43561122,309979.692,4832781.011
1279326,4154279,2017,2018,1959,PRIVATE,5,York South-Weston,2050 KEELE ST,9,187,2019-03-13,79,Evaluation needs to be conducted in 2 years,20,4,4,5,3,3,4,3,3,4,3,3,5,5,4,5,3,4,5,4,5,W0529,43.69797387,-79.47639482,306687.153,4839557.752
1279327,4153896,2017,2018,1970,PRIVATE,12,Toronto-St. Paul's,80 MONTCLAIR AVE,6,60,2019-03-13,80,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,3,4,4,4,4,4,3,5,4,4,4,4,4,4,,S1230,43.6876308,-79.41452772,311674.802,4838412.896
1279328,4169264,2017,2018,1926,PRIVATE,12,Toronto-St. Paul's,80 ST CLAIR AVE W,4,25,2019-03-13,75,Evaluation needs to be conducted in 2 years,17,4,4,5,4,3,4,,3,4,4,4,4,5,3,4,3,,3,3,,S1232,43.68749526,-79.3985598,312962.429,4838398.309
1279329,4153882,2017,2018,1938,PRIVATE,12,Toronto-St. Paul's,110 ST CLAIR AVE W,9,54,2019-03-13,68,Evaluation needs to be conducted in 2 years,17,4,4,5,2,4,2,,4,3,3,4,2,5,3,3,3,,3,4,,S1232,43.68739965,-79.3989377,312931.977,4838387.652
1279330,4154933,2017,2018,1938,PRIVATE,12,Toronto-St. Paul's,14 TICHESTER RD,4,32,2019-03-13,76,Evaluation needs to be conducted in 2 years,14,4,4,4,4,4,4,,2,,,4,3,5,4,4,4,,3,,,S1230,43.68600609,-79.41775053,311415.151,4838232.122
1279331,4250600,2017,2018,1938,PRIVATE,12,Toronto-St. Paul's,22 TICHESTER RD,4,32,2019-03-13,76,Evaluation needs to be conducted in 2 years,14,3,4,5,4,3,4,,2,,,3,5,5,4,4,4,,3,,,S1230,43.68592338,-79.4181397,311383.785,4838222.902
1279332,4250602,2017,2018,1938,PRIVATE,12,Toronto-St. Paul's,26 TICHESTER RD,4,32,2019-03-13,73,Evaluation needs to be conducted in 2 years,14,4,4,4,4,2,4,,2,,,3,4,5,4,4,4,,3,,,S1230,43.68588213,-79.41834862,311366.946,4838218.303
1279333,4152952,2017,2018,1963,PRIVATE,4,Parkdale-High Park,115 TYNDALL AVE,10,108,2019-03-13,85,Evaluation needs to be conducted in 2 years,19,5,4,5,4,4,4,4,5,4,3,4,5,5,4,4,4,5,4,4,,S0437,43.63707138,-79.42796459,310596.655,4832793.975
1279334,4156733,2017,2018,1974,TCHC,8,Eglinton-Lawrence,135 NEPTUNE DR,4,48,2019-03-13,82,Evaluation needs to be conducted in 2 years,18,4,4,5,4,5,4,4,3,,,5,5,5,4,3,3,5,4,3,4,N0823,43.72991531,-79.44050099,309577.593,4843108.688
1279335,4156735,2017,2018,1974,TCHC,8,Eglinton-Lawrence,155 NEPTUNE DR,4,48,2019-03-13,81,Evaluation needs to be conducted in 2 years,18,4,4,5,4,5,4,4,3,,,5,5,4,4,3,3,5,4,3,4,N0823,43.72984484,-79.43964535,309646.53,4843100.909
1279336,4152901,2017,2018,1957,PRIVATE,4,Parkdale-High Park,9 MORNINGSIDE AVE,4,36,2019-03-13,74,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,3,,3,3,4,5,4,5,4,3,3,,3,3,,S0430,43.64560523,-79.47346968,306924.468,4833740.943
1279337,4167763,2017,2018,1980,TCHC,7,Humber River-Black Creek,5 NEEDLE FIRWAY,12,137,2019-03-13,78,Evaluation needs to be conducted in 2 years,19,4,3,5,4,5,4,4,3,4,,5,5,4,3,3,4,4,4,2,4,W0729,43.7525669,-79.51879743,303270.559,4845623.647
1279338,4250622,2017,2018,1913,PRIVATE,11,University-Rosedale,1 A VERMONT AVE,3,22,2019-03-13,62,Evaluation needs to be conducted in 1 year,17,3,3,5,3,3,3,,4,,3,3,2,4,3,3,2,4,2,3,,S1125,43.67190476,-79.41424394,311699.702,4836664.832
1279339,4154274,2017,2018,2008,TCHC,7,Humber River-Black Creek,2350 FINCH AVE W,4,15,2019-03-13,87,Evaluation needs to be conducted in 3 years,18,3,4,5,4,5,4,4,4,4,,5,5,4,5,4,5,5,4,4,,W0722,43.75219947,-79.5439668,301243.618,4845583.62
1279340,4153420,2017,2018,1903,PRIVATE,11,University-Rosedale,162 HURON ST,4,18,2019-03-13,71,Evaluation needs to be conducted in 2 years,16,4,3,5,4,4,3,,4,,,4,4,5,3,3,2,3,3,3,,S1144,43.65721655,-79.39807418,313005.623,4835034.499
1279341,4155256,2017,2018,1962,PRIVATE,3,Etobicoke-Lakeshore,3 HILL HEIGHTS RD,4,38,2019-03-13,67,Evaluation needs to be conducted in 2 years,17,3,3,4,3,4,4,,4,,2,3,4,5,3,4,4,2,2,3,,W0327,43.63820457,-79.49316808,305335.532,4832917.528
1279342,4155269,2017,2018,1964,PRIVATE,3,Etobicoke-Lakeshore,6 HILL HEIGHTS RD,4,30,2019-03-13,60,Evaluation needs to be conducted in 1 year,17,3,3,4,3,2,2,,4,,2,3,3,5,3,3,3,2,3,3,,W0327,43.63902311,-79.49314947,305337.056,4833008.466
1279343,4153942,2017,2018,1954,PRIVATE,12,Toronto-St. Paul's,45 GARDINER RD,6,41,2019-03-13,79,Evaluation needs to be conducted in 2 years,18,4,4,4,3,4,4,,4,4,3,3,5,5,4,4,4,5,4,3,,S1225,43.70203357,-79.41951549,311271.467,4840011.667
1279344,4154932,2017,2018,1975,PRIVATE,12,Toronto-St. Paul's,250 HEATH ST W,17,81,2019-03-13,82,Evaluation needs to be conducted in 2 years,20,5,5,5,4,4,4,4,4,5,4,4,4,5,4,3,3,4,4,3,4,S1230,43.68671244,-79.41419555,311701.948,4838309.941
1279345,4333386,2019,2018,2018,PRIVATE,13,Toronto Centre,561 SHERBOURNE ST,43,369,2019-03-13,99,Evaluation needs to be conducted in 3 years,19,5,5,5,4,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,S1323,,,314838.816,4836396.822
1279346,4155840,2017,2018,1966,SOCIAL HOUSING,11,University-Rosedale,300 SHAW ST,3,32,2019-03-13,67,Evaluation needs to be conducted in 2 years,20,3,3,5,3,3,4,3,4,4,3,3,3,5,3,3,3,3,3,3,3,S1141,43.65047077,-79.41889988,311326.66,4834283.206
1279347,4154600,2017,2018,1960,PRIVATE,6,York Centre,3908 BATHURST ST,4,29,2019-03-13,71,Evaluation needs to be conducted in 2 years,17,3,4,3,3,3,4,,3,,3,3,3,5,3,4,4,4,4,4,,N0629,43.74444482,-79.4363242,309913.126,4844722.107
1279348,4153998,2017,2018,1960,PRIVATE,12,Toronto-St. Paul's,893 AVENUE RD,3,10,2019-03-12,75,Evaluation needs to be conducted in 2 years,16,4,4,5,4,,3,,4,,3,4,4,5,3,3,4,3,4,3,,S1227,43.70039213,-79.40638483,312329.962,4839830.415
1279349,4154302,2017,2018,1960,PRIVATE,5,York South-Weston,2 ARROWSMITH AVE,3,11,2019-03-12,71,Evaluation needs to be conducted in 2 years,15,3,3,4,3,3,4,,4,,,3,2,5,4,4,4,,5,2,,W0529,43.70442453,-79.47749465,306598.318,4840274.378
1279350,4154946,2017,2018,1926,PRIVATE,12,Toronto-St. Paul's,1574 BATHURST ST,4,36,2019-03-12,81,Evaluation needs to be conducted in 2 years,15,4,4,4,4,4,5,,4,,3,4,4,5,4,4,4,,4,,,S1229,43.68615057,-79.41992507,311240.085,4838247.052
1279351,4154945,2017,2018,1940,PRIVATE,12,Toronto-St. Paul's,1576 BATHURST ST,4,24,2019-03-12,65,Evaluation needs to be conducted in 1 year,15,3,3,4,3,3,4,,3,,3,4,3,4,3,3,3,,3,,,S1229,43.68633262,-79.41998131,311235.532,4838267.274
1279352,4154944,2017,2018,1940,PRIVATE,12,Toronto-St. Paul's,1580 BATHURST ST,4,24,2019-03-12,64,Evaluation needs to be conducted in 1 year,16,3,3,4,3,3,4,,3,,2,3,3,5,3,3,3,3,3,,,S1229,43.68649914,-79.42005318,311229.721,4838285.769
1279353,4154934,2017,2018,1943,PRIVATE,12,Toronto-St. Paul's,1531 BATHURST ST,4,32,2019-03-12,85,Evaluation needs to be conducted in 2 years,15,4,4,5,5,4,4,,5,,4,4,4,5,4,4,4,,4,,,S1230,43.68564801,-79.41889,311323.587,4838191.296
1279354,4154000,2017,2018,1960,PRIVATE,12,Toronto-St. Paul's,905 AVENUE RD,3,10,2019-03-12,75,Evaluation needs to be conducted in 2 years,16,4,4,5,4,,3,,4,,3,4,4,5,3,3,4,3,4,3,,S1227,43.70078079,-79.40656024,312315.775,4839873.58
1279355,4152789,2020,2018,1960,PRIVATE,20,Scarborough Southwest,3121 EGLINTON AVE E,6,81,2019-03-12,66,Evaluation needs to be conducted in 2 years,17,3,4,4,4,3,4,,3,2,,3,3,3,4,3,2,4,4,3,,E2027,43.74154524,-79.22342087,327061.643,4844435.008
1279356,4152790,2017,2018,1960,PRIVATE,20,Scarborough Southwest,3131 EGLINTON AVE E,7,82,2019-03-12,72,Evaluation needs to be conducted in 2 years,17,3,4,4,3,4,4,,4,3,,4,4,4,3,2,4,4,4,3,,E2027,43.74171569,-79.22284571,327107.906,4844454.096
1279357,4155306,2017,2018,1973,PRIVATE,3,Etobicoke-Lakeshore,50 CORDOVA AVE,37,285,2019-03-12,68,Evaluation needs to be conducted in 2 years,19,4,4,5,3,3,5,3,4,5,4,3,3,3,4,2,1,4,2,3,,W0321,43.64711149,-79.52646973,302648.878,4833907.435
1279358,4153524,2017,2018,1993,SOCIAL HOUSING,13,Toronto Centre,50 EARL ST,4,22,2019-03-12,78,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,,3,4,,4,4,4,4,3,4,4,4,,4,S1322,43.6688553,-79.37572738,314805.933,4836330.929
1279359,4153115,2017,2018,1930,PRIVATE,9,Davenport,109 GLENHOLME AVE,3,15,2019-03-12,65,Evaluation needs to be conducted in 1 year,15,3,3,3,3,4,3,,3,,3,3,3,5,3,4,3,,3,,,S0928,43.67868242,-79.43849617,309743.431,4837416.085
1279360,4155521,2019,2018,1960,PRIVATE,3,Etobicoke-Lakeshore,115 EIGHTH ST,3,10,2019-03-12,81,Evaluation needs to be conducted in 2 years,16,4,4,5,4,4,4,,4,,,4,3,5,5,4,4,4,4,3,,W0335,43.59974589,-79.50578092,304317.639,4828644.958
1279361,4154014,2017,2018,1950,PRIVATE,8,Eglinton-Lawrence,20 ROSELAWN AVE,3,12,2019-03-12,70,Evaluation needs to be conducted in 2 years,16,4,3,3,4,3,3,,3,,4,3,4,5,4,4,3,,4,2,,N0833,43.71106749,-79.40004193,312839.782,4841017.038
1279362,4153999,2017,2018,1960,PRIVATE,12,Toronto-St. Paul's,901 AVENUE RD,3,10,2019-03-12,75,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,3,,4,,3,4,4,5,3,3,4,3,4,3,,S1227,43.70064891,-79.40650387,312320.335,4839858.933
1279363,4154291,2017,2018,1961,PRIVATE,5,York South-Weston,2110 KEELE ST,9,93,2019-03-12,88,Evaluation needs to be conducted in 3 years,18,5,4,5,4,5,4,5,4,5,,5,4,5,5,4,4,4,4,3,,W0529,43.69999736,-79.47667562,306664.46,4839782.551
1279364,4154290,2017,2018,1992,SOCIAL HOUSING,5,York South-Weston,2214 KEELE ST,7,89,2019-03-12,64,Evaluation needs to be conducted in 1 year,20,3,3,3,3,4,3,3,2,3,3,3,3,4,4,3,3,3,4,3,4,W0529,43.70092092,-79.47692203,306644.572,4839885.152
1279365,4167696,2017,2018,1955,PRIVATE,5,York South-Weston,2248 KEELE ST,3,11,2019-03-12,71,Evaluation needs to be conducted in 2 years,15,4,2,4,3,4,4,,3,,,4,3,5,3,3,4,,3,4,,W0529,43.70168281,-79.47693276,306643.684,4839969.797
1279366,4154337,2017,2018,1955,PRIVATE,5,York South-Weston,2548 KEELE ST,3,12,2019-03-12,71,Evaluation needs to be conducted in 2 years,16,4,2,5,4,3,3,,4,,3,4,3,5,3,4,4,,3,3,,W0526,43.71571524,-79.48003987,306392.893,4841528.671
1279367,4155428,2017,2018,1963,PRIVATE,1,Etobicoke North,35 JANSUSIE RD,3,45,2019-03-12,74,Evaluation needs to be conducted in 2 years,17,3,4,5,3,4,3,,4,,3,3,3,5,4,4,3,4,4,4,,W0129,43.73108456,-79.57670025,298674.512,4842987.092
1279368,4154322,2017,2018,1984,PRIVATE,5,York South-Weston,15 MARTHA EATON WAY,23,364,2019-03-12,74,Evaluation needs to be conducted in 2 years,19,5,3,3,3,3,3,3,2,5,,4,4,5,5,3,3,4,5,3,4,W0528,43.69655392,-79.48846404,305714.067,4839400.786
1279369,4233149,2017,2018,1980,PRIVATE,5,York South-Weston,25 MARTHA EATON WAY,23,318,2019-03-12,81,Evaluation needs to be conducted in 2 years,19,4,4,5,3,3,3,3,3,4,,3,3,5,5,5,5,5,5,5,4,W0528,43.69810306,-79.48903821,305667.766,4839572.884
1279370,4153519,2018,2018,1920,PRIVATE,13,Toronto Centre,26 ST JOSEPH ST,6,65,2019-03-12,75,Evaluation needs to be conducted in 2 years,16,4,4,4,3,3,4,4,4,3,,4,4,5,3,3,4,,4,,,S1321,43.6660925,-79.38677231,313910.664,4836035.559
1279371,4153357,2017,2018,1930,PRIVATE,12,Toronto-St. Paul's,49 ST CLAIR AVE W,7,34,2019-03-12,78,Evaluation needs to be conducted in 2 years,17,4,4,5,4,3,3,3,5,4,,4,3,5,3,4,4,,4,4,,S1238,43.68736873,-79.39593793,313173.803,4838384.509
1279372,4153874,2017,2018,1937,PRIVATE,12,Toronto-St. Paul's,64 ST CLAIR AVE W,6,97,2019-03-12,69,Evaluation needs to be conducted in 2 years,16,3,4,5,2,3,3,,3,,4,3,4,5,3,3,2,,4,4,,S1232,43.68780115,-79.39743719,313052.884,4838432.402
1279373,4155064,2017,2018,1960,PRIVATE,9,Davenport,3 THORNTON AVE,3,17,2019-03-12,68,Evaluation needs to be conducted in 2 years,15,4,3,4,3,3,3,,3,,,3,3,5,4,3,3,,4,3,,S0922,43.69293773,-79.45474459,308432.533,4838998.971
1279374,4155307,2017,2018,1974,PRIVATE,3,Etobicoke-Lakeshore,25 MABELLE AVE,31,416,2019-03-12,79,Evaluation needs to be conducted in 2 years,20,5,4,5,4,4,4,5,4,5,4,5,4,4,3,3,2,5,2,2,5,W0321,43.6455831,-79.52650589,302645.912,4833737.637
1279375,4153372,2017,2018,1965,PRIVATE,12,Toronto-St. Paul's,82 WARREN RD,7,49,2019-03-12,68,Evaluation needs to be conducted in 2 years,17,3,4,3,4,4,4,,3,4,3,4,4,5,2,3,4,,2,2,,S1237,43.68534863,-79.40673973,312303.234,4838159.076
1279376,4155066,2017,2018,1963,PRIVATE,9,Davenport,1969 EGLINTON AVE W,3,36,2019-03-12,66,Evaluation needs to be conducted in 2 years,16,3,3,3,3,3,3,,3,,3,4,3,5,4,3,4,,4,2,,S0922,43.69454576,-79.45447448,308454.213,4839177.629
1279377,4155065,2017,2018,1959,PRIVATE,9,Davenport,2005 EGLINTON AVE W,5,78,2019-03-12,78,Evaluation needs to be conducted in 2 years,18,4,3,4,4,5,3,,3,5,4,4,4,5,3,4,4,4,4,3,,S0922,43.69424062,-79.45498737,308412.888,4839143.706
1279378,4153531,2017,2018,1975,PRIVATE,13,Toronto Centre,33 ISABELLA ST,27,419,2019-03-12,71,Evaluation needs to be conducted in 2 years,19,4,4,4,4,3,4,4,4,2,,3,2,4,3,3,4,4,4,4,3,S1322,43.66764394,-79.38367943,314164.83,4836195.449
1279379,4154572,2017,2018,1952,PRIVATE,6,York Centre,390-398 WILSON AVE,3,40,2019-03-12,75,Evaluation needs to be conducted in 2 years,16,3,4,4,4,3,4,,4,,2,4,3,5,4,4,4,,4,4,,N0629,43.73661125,-79.43957198,309632.469,4843834.371
1279380,4154573,2017,2018,1952,PRIVATE,6,York Centre,400-406 WILSON AVE,3,33,2019-03-12,78,Evaluation needs to be conducted in 2 years,16,3,4,4,4,4,4,,4,,2,4,4,5,4,4,4,,4,4,,N0629,43.7362716,-79.44053564,309548.598,4843809.657
1279381,4154574,2017,2018,1950,PRIVATE,6,York Centre,408-414 WILSON AVE,3,32,2019-03-12,81,Evaluation needs to be conducted in 2 years,16,3,4,4,4,3,4,,4,,4,4,5,5,4,4,4,,5,4,,N0629,43.73620522,-79.44139433,309485.652,4843791.439
1279382,4154570,2017,2018,1958,PRIVATE,6,York Centre,411 WILSON AVE,3,10,2019-03-12,83,Evaluation needs to be conducted in 2 years,15,3,4,4,4,4,4,,4,,,4,5,5,4,4,4,,5,4,,N0633,43.73607975,-79.43904702,309694.484,4843792.649
1279383,4154569,2017,2018,1960,PRIVATE,6,York Centre,415 WILSON AVE,3,10,2019-03-12,74,Evaluation needs to be conducted in 2 years,16,3,4,3,3,3,3,,4,,,3,4,5,3,4,4,4,5,4,,N0633,43.73602022,-79.43934317,309670.633,4843786.018
1279384,4154581,2017,2018,1955,PRIVATE,6,York Centre,470 WILSON AVE,3,55,2019-03-12,65,Evaluation needs to be conducted in 1 year,17,4,3,4,4,3,3,,3,,3,2,3,5,3,3,3,3,3,3,,N0629,43.73557929,-79.44453926,309251.85,4843737.702
1279385,4154582,2017,2018,1955,PRIVATE,6,York Centre,490 WILSON AVE,3,55,2019-03-12,69,Evaluation needs to be conducted in 2 years,17,4,3,4,4,4,4,,4,,3,2,3,5,3,3,4,3,3,3,,N0629,43.73532132,-79.44546875,309176.995,4843708.996
1279386,4154286,2017,2018,1954,PRIVATE,5,York South-Weston,150 CULFORD RD,5,110,2019-03-12,91,Evaluation needs to be conducted in 3 years,19,5,5,5,4,4,5,4,3,5,4,5,5,5,4,5,4,5,5,4,,W0529,43.705053,-79.48808484,305744.52,4840345.009
1279387,4154015,2017,2018,1955,PRIVATE,8,Eglinton-Lawrence,80 CASTLEFIELD AVE,3,17,2019-03-12,71,Evaluation needs to be conducted in 2 years,16,3,4,4,3,3,3,,4,,3,3,4,5,4,3,4,,4,3,,N0833,43.71124803,-79.40362999,312550.619,4841036.746
1279388,4152615,2017,2018,1962,PRIVATE,20,Scarborough Southwest,534 BIRCHMOUNT RD,4,34,2019-03-11,77,Evaluation needs to be conducted in 2 years,18,4,4,4,4,4,4,,3,4,3,4,4,4,4,4,4,4,4,3,,E2029,43.71033107,-79.27015,323307.445,4840955.829
1279389,4153981,2017,2018,1961,PRIVATE,8,Eglinton-Lawrence,525 CHAPLIN CRES,8,110,2019-03-11,80,Evaluation needs to be conducted in 2 years,19,4,4,5,4,5,5,4,4,4,4,4,3,5,3,3,4,3,4,4,,N0833,43.70535072,-79.4245433,310865.636,4840380.768
1279390,4153995,2017,2018,1948,PRIVATE,12,Toronto-St. Paul's,869 AVENUE RD,3,10,2019-03-11,70,Evaluation needs to be conducted in 2 years,16,3,4,5,3,3,4,,4,,,3,4,4,3,3,3,3,4,3,,S1227,43.69892997,-79.40575646,312380.792,4839668.024
1279391,4153996,2018,2018,1952,PRIVATE,12,Toronto-St. Paul's,873 AVENUE RD,4,10,2019-03-11,70,Evaluation needs to be conducted in 2 years,16,3,4,5,3,3,3,,4,,,3,4,5,3,3,3,3,4,3,,S1227,43.699218,-79.40587601,312371.12,4839700.014
1279392,4153983,2018,2018,1953,PRIVATE,8,Eglinton-Lawrence,2601 BATHURST ST,6,62,2019-03-11,75,Evaluation needs to be conducted in 2 years,17,4,4,4,4,3,4,,3,4,,4,4,5,4,4,4,3,2,4,,N0833,43.70744401,-79.4262923,310724.736,4840612.236
1279393,4155766,2017,2018,2005,SOCIAL HOUSING,10,Spadina-Fort York,552 ADELAIDE ST W,5,84,2019-03-11,77,Evaluation needs to be conducted in 2 years,18,3,4,5,4,4,4,3,3,4,,3,4,5,4,4,4,,4,3,4,S1029,43.64557346,-79.40243371,312653.459,4833740.458
1279394,4155069,2017,2018,1959,PRIVATE,9,Davenport,2204 DUFFERIN ST,4,28,2019-03-11,59,Evaluation needs to be conducted in 1 year,16,2,2,3,3,3,4,,2,,,3,3,4,3,2,3,4,3,3,,S0922,43.69043413,-79.44838039,308945.447,4838722.081
1279395,4155068,2017,2018,1959,PRIVATE,9,Davenport,2208 DUFFERIN ST,4,18,2019-03-11,63,Evaluation needs to be conducted in 1 year,16,3,2,4,3,3,3,,2,,,3,4,5,3,2,3,4,3,3,,S0922,43.69067643,-79.44845878,308939.113,4838748.997
1279396,4153415,2017,2018,1961,PRIVATE,11,University-Rosedale,200 ELM ST,14,120,2019-03-11,68,Evaluation needs to be conducted in 2 years,16,4,4,4,3,3,3,3,2,3,,3,3,5,4,3,3,,4,,,S1144,43.65616345,-79.39143619,313541.216,4834918.224
1279397,4153413,2017,2018,1970,PRIVATE,11,University-Rosedale,222 ELM ST,15,268,2019-03-11,76,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,4,3,4,,3,4,5,4,3,3,,4,,4,S1144,43.65613251,-79.39188395,313505.1,4834914.738
1279398,4153368,2017,2018,1960,PRIVATE,12,Toronto-St. Paul's,77 CLARENDON AVE,6,10,2019-03-11,66,Evaluation needs to be conducted in 2 years,18,3,4,3,3,3,3,4,3,4,,4,4,5,2,3,2,3,3,3,,S1237,43.68236447,-79.4060364,312360.039,4837828.542
1279399,4155494,2017,2018,1952,PRIVATE,3,Etobicoke-Lakeshore,2547 LAKE SHORE BLVD W,4,26,2019-03-11,78,Evaluation needs to be conducted in 2 years,16,4,4,5,4,4,2,,4,,2,4,4,5,4,4,4,,4,4,,W0336,43.60930355,-79.48920097,305656.036,4829706.813
1279400,4155492,2017,2018,1952,PRIVATE,3,Etobicoke-Lakeshore,2555 LAKE SHORE BLVD W,4,26,2019-03-11,79,Evaluation needs to be conducted in 2 years,15,3,4,5,4,4,2,,4,,,4,4,5,4,4,4,,4,4,,W0336,43.60904324,-79.48983633,305704.944,4829683.294
